ID,RiskScore
709,38.823518837033035
710,62.718325330949995
711,62.28620864938067
712,36.970764991986314
713,74.4920885607366
714,70.30181561037232
715,25.28920635712236
716,30.530657886521986
717,64.23818882739306
718,35.292877694382014
719,46.45332055877252
720,64.10453727624449
721,65.27612889249403
722,31.13231284953303
723,31.511910192958794
724,59.100471062763205
725,32.81926126216289
726,31.653755087501587
727,44.88063184421928
728,68.14683936992289
729,31.57538087230315
730,46.06301892242774
731,53.42904133041553
732,30.885564446670635
733,36.100632965484884
734,49.84365633650242
735,30.136323512492865
736,58.8778529928132
737,48.04627173345628
738,42.417190489992194
739,28.64969744315563
740,29.22841587716821
741,68.63363509862126
742,51.2854878380425
743,49.931652817990525
744,31.073402181432733
745,57.429042012029
746,72.74079483855289
747,58.7003166168839
748,32.42694407001922
749,42.34121480053464
750,67.23511229208945
751,50.14222101624995
752,79.290709751744
753,56.07982436239594
754,50.97788184153946
755,55.703254943092595
756,26.615282290696058
757,71.92127542402217
758,67.28811337933489
759,62.60987406591955
760,34.04832292663059
761,36.97557084716397
762,40.044568494825235
763,41.846109056460065
764,69.04575583555088
765,65.60285262273405
766,30.235925479915764
767,83.12272183189553
768,30.333098698619438
769,49.421901537903324
770,32.48419298320667
771,70.84000312293163
772,62.8970556359576
773,27.486347802239123
774,27.28488187855664
775,40.737747369859356
776,34.56181134438689
777,29.68323947138913
778,32.205449449987796
779,35.49748371053424
780,52.878817564426
781,54.689636628392314
782,75.4229739117874
783,70.4314668235268
784,37.731325191430585
785,28.96329995348706
786,61.557389467429985
787,67.50588355172435
788,65.73715213002504
789,40.754860738269166
790,68.0576554132839
791,31.796584136072205
792,30.184186168164047
793,34.368636513731246
794,73.69358126820941
795,32.29445678964944
796,40.613742291906725
797,33.1061647819217
798,78.21182229049943
799,62.995271753629716
800,67.40885840174826
801,43.30363788157789
802,25.596791023577254
803,56.034453110099086
804,65.78823218934946
805,64.99849273668384
806,67.95176682209316
807,61.41304669750309
808,69.04853276833231
809,54.38959207822932
810,76.94828253868153
811,56.84531601597766
812,31.734156898524297
813,76.58961600258262
814,46.41594497484373
815,73.17597405817291
816,27.015172692332158
817,56.99796496814987
818,71.87560317084473
819,35.67685077309856
820,36.650300640752405
821,57.18064915680985
822,40.071858329678314
823,59.986151154286844
824,77.95892641843795
825,85.44843756084138
826,39.324050163306254
827,28.310517778811644
828,29.456154661403268
829,32.8269543652661
830,29.16425428154721
831,64.3143107593212
832,43.04637937532945
833,57.84734708583527
834,31.921154959119946
835,61.22394061035043
836,28.75565930404308
837,33.59744193686
838,29.777859225434106
839,59.672978075519154
840,70.25314467000673
841,67.58493465977573
842,63.54923558212839
843,52.898045869609724
844,85.44891205068936
845,47.64537238955582
846,40.940763116043186
847,32.58518977661759
848,66.54665475074509
849,39.11429753770916
850,35.18218093295136
851,59.15518070008051
852,47.677524728122535
853,26.706486584090726
854,34.9751303888243
855,29.22838598921947
856,54.93971198427455
857,29.122731437759583
858,30.928661637762396
859,64.99604136176795
860,32.279013755832054
861,51.94785897373194
862,38.829808874044254
863,31.70290722541636
864,32.091314898780404
865,46.823552492988824
866,71.852249962993
867,27.009713859740053
868,31.690598031687173
869,69.25384948934976
870,26.732062669764687
871,28.810358938987527
872,44.68812401775077
873,51.84945836625441
874,26.786326466179744
875,73.30026273739173
876,32.44751938740393
877,34.80501301094428
878,32.77433430856739
879,31.726200366488605
880,28.14778335733834
881,30.164477657397285
882,74.92287191889791
883,36.396604117517334
884,38.30089043620877
885,28.308373597880774
886,54.50807562290312
887,57.18194670066688
888,71.27713911537171
889,64.43613270404774
890,30.834364523694184
891,28.98581585414663
892,74.27921578562697
893,34.21672665638306
894,35.113928557255406
895,22.778520034686643
896,37.5903230658592
897,51.2596347481843
898,52.584310325577924
899,70.88189486798258
900,30.014373440977316
901,75.54142758891561
902,73.97332389367402
903,75.10179781000052
904,62.70114113320219
905,75.00097621010651
906,45.55957366143349
907,74.08550129762405
908,59.76547449417194
909,56.31511682908277
910,40.71649976233317
911,74.35991065042515
912,79.10407610674392
913,62.824446688172785
914,33.81953422614463
915,52.91294026245196
916,58.90018159714482
917,53.05518914917455
918,26.204831647855116
919,35.15712986094042
920,24.452520689781785
921,33.83344472441087
922,47.83283312886932
923,41.40849804805512
924,64.53415341436097
925,82.402406184277
926,64.09678094476698
927,37.510473245251035
928,49.424149521947164
929,29.788062354591
930,35.72902920948077
931,34.01252951028194
932,29.618057322626086
933,47.63485949862847
934,32.103650875643375
935,55.07102173251317
936,66.34063557970214
937,23.820686244527565
938,60.17450947632204
939,56.54519439435638
940,58.67298718921854
941,35.22962636497931
942,35.31955827820879
943,69.58639155708534
944,30.154722474967798
945,73.91835054602765
946,34.1941789480093
947,60.479047914420654
948,38.5531594665209
949,33.08587787454692
950,27.798651359677912
951,49.38439289943463
952,53.57280742841343
953,60.50693563417742
954,38.62018169894165
955,86.66261055858213
956,67.74160522814068
957,55.017725757277475
958,42.18717676808386
959,29.586847208174177
960,35.8833805641226
961,38.79387662489283
962,25.99836010645231
963,71.47205526305301
964,53.31667760760422
965,40.57883345499882
966,31.895868907419818
967,67.29111195649116
968,31.75071487573561
969,26.388480145004294
970,62.35395850893778
971,34.41204123203558
972,32.67076047387163
973,53.531224054601125
974,40.18840661914129
975,29.837417890129117
976,70.05142400778054
977,68.7849361844566
978,64.35497148068538
979,32.80494306350766
980,57.876066863018934
981,28.221736521361905
982,67.49815357066352
983,29.756380505748417
984,51.889332537708675
985,51.415456397555545
986,28.560529982338934
987,70.93048212444049
988,26.79443160280927
989,70.03181243604877
990,28.88415970078443
991,55.4314842458202
992,32.08818571616073
993,30.809034159790166
994,68.28560715416701
995,25.45974878027642
996,49.91358196746661
997,27.362236367844808
998,77.74268980476513
999,34.35824174108534
1000,29.188422251805086
1001,72.56327140931076
1002,28.62346541089923
1003,61.22813098894709
1004,60.4595869864301
1005,26.73791863098681
1006,76.22846489013756
1007,37.69500714752538
1008,68.84757596674338
1009,31.583586489144125
1010,84.67770030020837
1011,31.59396271893074
1012,27.577445896686058
1013,79.00268071525659
1014,36.2199311813039
1015,74.28564048756739
1016,35.18074360422773
1017,41.792250123199636
1018,28.36423626788745
1019,67.24455169959852
1020,27.705471130692317
1021,38.649433367609674
1022,36.9802290834984
1023,60.79689332259571
1024,66.95123614565554
1025,25.981225850999998
1026,35.49734112920719
1027,32.81082588211257
1028,25.17461899106354
1029,33.61802859968133
1030,61.89153227598661
1031,31.00340695744567
1032,40.2451868493758
1033,33.30675048811574
1034,33.44027912771446
1035,71.32930200279542
1036,66.23921659031812
1037,66.88564333458439
1038,52.65517764979295
1039,66.86496898747956
1040,56.64493015988938
1041,26.64566465668863
1042,65.87649952985898
1043,71.13538602057595
1044,24.432897373132903
1045,63.557308554925726
1046,41.55978697457044
1047,35.60205332946233
1048,52.41386267697118
1049,29.754837329964097
1050,31.438695197672324
1051,65.07953754331947
1052,34.50994236724123
1053,54.91286528215031
1054,64.55054737935771
1055,35.20976169891456
1056,30.939243932115325
1057,32.91596654576301
1058,60.80408955085467
1059,32.29635824210072
1060,60.280341259296904
1061,61.74765967710052
1062,71.62948339543746
1063,60.236025082166805
1064,35.81647112928127
1065,67.94803121807801
1066,53.61969226133652
1067,38.87930051400102
1068,30.190617078112368
1069,36.47881931673487
1070,52.12611199232141
1071,25.52592943969359
1072,43.415397581607294
1073,29.441664773464318
1074,59.63969017020328
1075,33.53633785713865
1076,71.0043164870369
1077,38.785936558634084
1078,56.77139780916864
1079,53.83858847239776
1080,32.75665555706771
1081,30.30126629085676
1082,30.370169145781773
1083,68.6511094043934
1084,60.89456899967415
1085,28.984889988824527
1086,35.04524841719325
1087,63.613297646333
1088,32.357896218851
1089,41.79556691661625
1090,31.289709342614998
1091,72.83068407176813
1092,62.885993453895466
1093,31.9550015820067
1094,32.41532709035112
1095,68.94053008218084
1096,35.03024575890752
1097,68.68135941777375
1098,66.45109936538536
1099,74.28431730278403
1100,24.77362710218202
1101,25.697334025925763
1102,59.1857590972759
1103,30.39566880969121
1104,58.159030564574195
1105,36.33091636819745
1106,65.47281091668283
1107,61.488736818939564
1108,23.303167863755533
1109,58.2439197564232
1110,48.31353825426678
1111,39.41039905295142
1112,55.03227308075007
1113,33.471588830438066
1114,61.22359530519324
1115,58.980143499683635
1116,53.54664537287145
1117,39.39524992266654
1118,66.73496269044192
1119,32.16904950549373
1120,37.81873649550645
1121,32.34629565653625
1122,33.37866410759812
1123,32.28537802178166
1124,63.392880181190606
1125,27.60003561149528
1126,64.26554562666026
1127,61.58393150497708
1128,39.89251684666691
1129,37.140167777304924
1130,66.47348440707815
1131,79.3914532601897
1132,34.381578046187904
1133,34.763757855434704
1134,60.36919027282603
1135,46.96835376483818
1136,43.43644690667581
1137,44.29787996225172
1138,56.21484452549302
1139,32.11774332483893
1140,39.83865539536578
1141,55.600639192148016
1142,75.62580779142645
1143,27.754167277098702
1144,63.06276562551602
1145,75.23669240684687
1146,33.51638947124401
1147,51.3652878269734
1148,33.481035382436154
1149,73.7424997215891
1150,26.740426031638926
1151,39.45177238400986
1152,29.69318938732622
1153,58.704023849399526
1154,37.009118316131605
1155,28.843721284160765
1156,32.26129620504874
1157,67.49860244895763
1158,74.80863585327377
1159,67.04646341881104
1160,29.78142936782823
1161,58.80512641277563
1162,67.01380829094106
1163,29.55229692463442
1164,67.2887590641939
1165,67.69028332318292
1166,74.41381995312119
1167,63.97626223512137
1168,39.51971706375761
1169,52.38373514945843
1170,25.102053030733295
1171,69.4912859690027
1172,31.14673938308031
1173,58.56844578439816
1174,61.46541516165914
1175,59.50029146224909
1176,64.79262475695569
1177,65.33100966269902
1178,34.38968930613074
1179,32.0662835230735
1180,34.69191006740534
1181,70.33262540622646
1182,36.7189452253762
1183,28.73253081968454
1184,37.75790963390604
1185,36.809565666828775
1186,63.409455287386116
1187,55.92142492234596
1188,28.59558639568953
1189,29.11215171913311
1190,29.47412846724228
1191,43.747705178673996
1192,41.49253966328894
1193,33.23847891067115
1194,50.50067336419089
1195,35.47531917852768
1196,33.275374914739956
1197,68.26790935112373
1198,35.34246094292843
1199,55.181122475229316
1200,61.91173566171004
1201,38.3957591433246
1202,78.11899162126676
1203,60.291595567974156
1204,64.29308852196608
1205,31.919898444066696
1206,32.743816796880495
1207,50.68157772336147
1208,37.95675718677742
1209,61.282578964013396
1210,64.17737943747018
1211,50.35294034524723
1212,74.2004254551118
1213,47.69202345803143
1214,72.5449165601864
1215,59.79771618499673
1216,26.098290214857677
1217,54.899169137751564
1218,32.72416853136421
1219,58.636493580268386
1220,47.84841686500692
1221,32.968089187282395
1222,35.95393166492476
1223,37.51852453127051
1224,34.75779853858106
1225,58.13432345890398
1226,76.77007913629235
1227,58.6219299965347
1228,52.4317127210615
1229,77.58874217023511
1230,48.96899095752167
1231,30.512030229340766
1232,52.34923595814314
1233,60.79983778358019
1234,70.85900390456833
1235,41.70030296206845
1236,72.95414778357541
1237,55.24389856043617
1238,49.42414538287757
1239,34.780806873375234
1240,33.6323627742621
1241,66.18847708779052
1242,31.82893730170229
1243,32.18733595756696
1244,51.13850653873594
1245,52.798984064659294
1246,75.45797730898391
1247,44.14623533840819
1248,76.82603277276294
1249,31.901041519196404
1250,44.499278530519824
1251,31.701289901371062
1252,29.303971866458554
1253,28.51408193278337
1254,77.6928676993746
1255,64.53002381765445
1256,50.97624087959107
1257,65.6570956955881
1258,72.6646471992633
1259,69.28760227244717
1260,67.09529398800348
1261,33.12322002693826
1262,28.731199264288364
1263,78.14308785697737
1264,30.251963349900826
1265,58.858111494399466
1266,29.62797039751814
1267,62.61670158512092
1268,23.065415002259947
1269,70.99550701606857
1270,49.72041448867063
1271,37.55244279783959
1272,38.98303154993384
1273,36.14849972636002
1274,71.23827236298023
1275,64.59349676596737
1276,63.71216346025973
1277,31.434845000919523
1278,57.97528693360024
1279,26.779703417722914
1280,74.69806184471574
1281,59.952296948205074
1282,58.22725430376064
1283,34.27024046297896
1284,67.189492112434
1285,68.72883274878066
1286,49.04761137447288
1287,39.543787420823705
1288,49.608136024818776
1289,61.578074868072974
1290,30.66876935769435
1291,74.85541204399856
1292,53.606459518852205
1293,32.198162062367736
1294,47.75351293086725
1295,65.09274010938668
1296,31.722636631347363
1297,32.71864334757077
1298,35.96874918302858
1299,50.0443695777125
1300,54.567755921045816
1301,70.65274042670889
1302,63.47440589341651
1303,63.08301109270339
1304,69.05888536990322
1305,51.50124234600733
1306,64.44206318221269
1307,27.80296178472227
1308,52.45086387004215
1309,32.16814932845106
1310,53.46318165789657
1311,64.76744578892826
1312,66.93004663018888
1313,35.32548644000884
1314,28.513312423866104
1315,32.53232551968646
1316,31.777893624288367
1317,59.16571308603943
1318,32.62045864800835
1319,36.652890983929424
1320,45.39067094192846
1321,30.564642556584545
1322,73.39802309443112
1323,75.4974387694214
1324,35.55774086292625
1325,64.36170745057957
1326,46.03413307730757
1327,26.831952378743942
1328,76.74239565707502
1329,39.119015770781516
1330,68.7679070508213
1331,54.38085348644616
1332,22.258644803343856
1333,47.209692206336896
1334,75.53490030248659
1335,73.74674635270836
1336,69.11315531743733
1337,29.28785064762055
1338,51.65671088882105
1339,57.0171782469275
1340,30.52514371007969
1341,32.32100738906563
1342,35.1089237443254
1343,27.891012819413156
1344,26.85313942638991
1345,37.081423195792546
1346,58.006169469000504
1347,30.186747880245584
1348,65.54109007847032
1349,68.50879761769087
1350,37.29862889204729
1351,57.955292574339005
1352,29.691479149765676
1353,74.00351763686284
1354,73.7923216923922
1355,48.9679516684258
1356,70.0570755880071
1357,28.689044697600217
1358,28.746520900360316
1359,37.15132536646789
1360,50.689790925593854
1361,65.14007776837575
1362,33.312092468655365
